make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
pontiac,firebird,1 generation,1967,1967,cabriolet,5.3 3mt,cabriolet,,4,4796,1844,1306,2746,1499,1524,1550,,178,,,,,,,,280,,,280,487,carburetor,,v-type,8,,gasoline,2,,94,95,,,3200,,,5342,285,5000,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,5.3 4mt,cabriolet,,4,4796,1844,1306,2746,1499,1524,1541,,178,,,,,,,,280,,,280,"451,5",carburetor,,v-type,8,,gasoline,2,,94,95,,,2800,,,5342,250,4600,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,5.3 4mt,cabriolet,,4,4796,1844,1306,2746,1499,1524,1553,,178,,,,,,,,280,,,280,487,carburetor,,v-type,8,,gasoline,2,,94,95,,,3200,,,5342,285,5000,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,5.3 at,cabriolet,,4,4796,1844,1306,2746,1499,1524,1525,,178,,,,,,,,280,,,280,"451,5",carburetor,,v-type,8,,gasoline,2,,94,95,,,2800,,,5342,250,4600,rear wheel drive,,2,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,5.3 at,cabriolet,,4,4796,1844,1306,2746,1499,1524,1536,,178,,,,,,,,280,,,280,487,carburetor,,v-type,8,,gasoline,2,,94,95,,,3200,,,5342,285,5000,rear wheel drive,,2,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,6.6 heavy duty mt,cabriolet,,4,4796,1844,1306,2746,1499,1524,1569,,178,,,,,,,,280,,,280,556,carburetor,,v-type,8,,gasoline,2,,104,95,,,3600,,,6555,325,5200,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,6.6 mt,cabriolet,,4,4796,1844,1306,2746,1499,1524,1558,,178,,,,,,,,280,,,280,556,carburetor,,v-type,8,,gasoline,2,,104,95,,,3600,,,6555,325,5200,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,cabriolet,6.6 turbo hydra-matic,cabriolet,,4,4796,1844,1306,2746,1499,1524,1581,,178,,,,,,,,280,,,280,556,carburetor,,v-type,8,,gasoline,2,,104,95,,,3600,,,6555,325,5200,rear wheel drive,,3,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,3.8 3mt,coupe,,4,4796,1844,1308,2746,1499,1524,1363,,178,,,,,,,,280,,,280,325,carburetor,,inline,6,,gasoline,2,,98,82,,,3800,,,3770,215,5200,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,3.8 4mt,coupe,,4,4796,1844,1308,2746,1499,1524,1367,,178,,,,,,,,280,,,280,325,carburetor,,inline,6,,gasoline,2,,98,82,,,3800,,,3770,215,5200,rear wheel drive,,4,,manual,,,,70,,183,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,3.8 at,coupe,,4,4796,1844,1308,2746,1499,1524,1323,,178,,,,,,,,280,,,280,293,carburetor,,inline,6,,gasoline,2,,98,82,,,2600,,,3770,165,4700,rear wheel drive,,2,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,3.8 at,coupe,,4,4796,1844,1308,2746,1499,1524,1358,,178,,,,,,,,280,,,280,325,carburetor,,inline,6,,gasoline,2,,98,82,,,3800,,,3770,215,5200,rear wheel drive,,2,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,3.8 mt,coupe,,4,4796,1844,1308,2746,1499,1524,1329,,178,,,,,,,,280,,,280,293,carburetor,,inline,6,,gasoline,2,,98,82,,,2600,,,3770,165,4700,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,5.3 3mt,coupe,,4,4796,1844,1308,2746,1499,1524,1415,,178,,,,,,,,280,,,280,"451,5",carburetor,,v-type,8,,gasoline,2,,94,95,,,2800,,,5342,250,4600,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,5.3 3mt,coupe,,4,4796,1844,1308,2746,1499,1524,1426,,178,,,,,,,,280,,,280,487,carburetor,,v-type,8,,gasoline,2,,94,95,,,3200,,,5342,285,5000,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,5.3 4mt,coupe,,4,4796,1844,1308,2746,1499,1524,1417,,178,,,,,,,,280,,,280,"451,5",carburetor,,v-type,8,,gasoline,2,,94,95,,,2800,,,5342,250,4600,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,5.3 4mt,coupe,,4,4796,1844,1308,2746,1499,1524,1428,,178,,,,,,,,280,,,280,487,carburetor,,v-type,8,,gasoline,2,,94,95,,,3200,,,5342,285,5000,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,5.3 at,coupe,,4,4796,1844,1308,2746,1499,1524,1401,,178,,,,,,,,280,,,280,"451,5",carburetor,,v-type,8,,gasoline,2,,94,95,,,2800,,,5342,250,4600,rear wheel drive,,2,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,5.3 at,coupe,,4,4796,1844,1308,2746,1499,1524,1412,,178,,,,,,,,280,,,280,487,carburetor,,v-type,8,,gasoline,2,,94,95,,,3200,,,5342,285,5000,rear wheel drive,,2,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,6.6 heavy-duty mt,coupe,,4,4796,1844,1308,2746,1499,1524,1445,,178,,,,,,,,280,,,280,556,carburetor,,v-type,8,,gasoline,2,,104,95,,,3600,,,6555,325,5200,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,6.6 mt,coupe,,4,4796,1844,1308,2746,1499,1524,1433,,178,,,,,,,,280,,,280,556,carburetor,,v-type,8,,gasoline,2,,104,95,,,3600,,,6555,325,5200,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation,1967,1967,coupe,6.6 turbo hydra-matic,coupe,,4,4796,1844,1308,2746,1499,1524,1456,,178,,,,,,,,280,,,280,556,carburetor,,v-type,8,,gasoline,2,,104,95,,,3600,,,6555,325,5200,rear wheel drive,,3,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,4.1 3mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1527,,,,,,,,,,280,,,280,325,carburetor,,inline,6,,gasoline,2,,98,89,,,2600,,,4103,177,4800,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,4.1 3mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1551,,,,,,,,,,280,,,280,346,carburetor,,inline,6,,gasoline,2,,98,89,,,3800,,,4103,233,5400,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,4.1 4mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1531,,,,,,,,,,280,,,280,325,carburetor,,inline,6,,gasoline,2,,98,89,,,2600,,,4103,177,4800,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,4.1 4mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1555,,,,,,,,,,280,,,280,346,carburetor,,inline,6,,gasoline,2,,98,89,,,3800,,,4103,233,5400,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,4.1 at,cabriolet,,4,4854,1877,1257,2746,1524,1524,1523,,,,,,,,,,280,,,280,325,carburetor,,inline,6,,gasoline,2,,98,89,,,2600,,,4103,177,4800,rear wheel drive,,3,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,4.1 at,cabriolet,,4,4854,1877,1257,2746,1524,1524,1547,,,,,,,,,,280,,,280,346,carburetor,,inline,6,,gasoline,2,,98,89,,,3800,,,4103,233,5400,rear wheel drive,,3,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,5.8 3mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1598,,,,,,,,,,280,,,280,481,carburetor,,v-type,8,,gasoline,2,,98,95,,,2800,,,5798,269,4600,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,5.8 3mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1616,,,,,,,,,,280,,,280,515,carburetor,,v-type,8,,gasoline,2,,98,95,,,3200,,,5798,330,5100,rear wheel drive,,3,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,5.8 4mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1600,,,,,,,,,,280,,,280,481,carburetor,,v-type,8,,gasoline,2,,98,95,,,2800,,,5798,269,4600,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,5.8 4mt,cabriolet,,4,4854,1877,1257,2746,1524,1524,1619,,,,,,,,,,280,,,280,515,carburetor,,v-type,8,,gasoline,2,,98,95,,,3200,,,5798,330,5100,rear wheel drive,,4,,manual,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,5.8 at,cabriolet,,4,4854,1877,1257,2746,1524,1524,1596,,,,,,,,,,280,,,280,481,carburetor,,v-type,8,,gasoline,2,,98,95,,,2800,,,5798,269,4600,rear wheel drive,,3,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
pontiac,firebird,1 generation [2th redesign],1969,0,cabriolet,5.8 at,cabriolet,,4,4854,1877,1257,2746,1524,1524,1614,,,,,,,,,,280,,,280,515,carburetor,,v-type,8,,gasoline,2,,98,95,,,3200,,,5798,330,5100,rear wheel drive,,3,,automatic,,,,70,,,,,92,,"solid axle, a-shaped lever, dampers, helical springs",drum,disc,"independent, double wishbone, spring, stabilizer bar",,,,,,,,,,9044,766,288,10098
