make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.4 mt,hatchback,,5,4220,1760,1515,2600,1536,1533,1220,,155,2720,500,,,,1720,,1190,,,354,130,multi-point fuel injection,,inline,4,,gasoline,4,,79,71,,,4400,,,1398,97,6000,front wheel drive,,5,11,manual,6.9,630|930,euro iv,55,13,170,8.7,,95,5.9,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.5 cvt,hatchback,,5,4220,1760,1515,2600,1535,1535,1240,,140,,,,,,,,1190,,,354,140,multi-point fuel injection,,inline,4,,gasoline,4,,75,84,,,4400,,,1496,110,6000,front wheel drive,,,11,continuously variable transmission (cvt),,,,50,,,,,92,,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.5 cvt 4wd,hatchback,,5,4220,1760,1530,2600,1535,1530,1330,,140,,,,,,,,1190,,,354,135,multi-point fuel injection,,inline,4,,gasoline,4,,75,84,,,4400,,,1496,105,6000,all wheel drive (awd),,,11,continuously variable transmission (cvt),,,,50,,,,,92,,"independent, double wishbone, spring",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.6 mmt,hatchback,,5,4220,1760,1515,2600,1524,1522,1305,,155,2950,445,,,,1750,,1190,,,354,157,multi-point fuel injection,,inline,4,,gasoline,4,,80,78,,,5200,,,1598,124,6000,front wheel drive,,5,11,robot,6.9,650|950,euro iv,55,12.1,190,8.5,,95,5.8,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.6 mmt,hatchback,,5,4220,1760,1515,2600,1524,1522,1320,,155,3050,430,,,,1750,,777,,,354,160,multi-point fuel injection,,inline,4,,gasoline,4,,80,78,,,4400,,,1598,132,6400,front wheel drive,,6,11,robot,6.2,"700|1,060",euro iv,55,11.9,195,7.9,,95,5.2,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.6 mt,hatchback,,5,4220,1760,1515,2600,1524,1522,1230,,155,2950,520,,,,1750,,1190,,,354,157,multi-point fuel injection,,inline,4,,gasoline,4,,80,78,,,5200,,,1598,124,6000,front wheel drive,,5,11,manual,7,610|950,euro iv,55,10.4,190,9,,95,5.8,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.6 mt,hatchback,,5,4220,1760,1515,2600,1524,1522,1275,,155,3050,475,,,,1750,,777,,,354,160,multi-point fuel injection,,inline,4,,gasoline,4,,80,78,,,4400,,,1598,132,6400,front wheel drive,,6,11,manual,6.5,"650|1,020",euro iv,55,10,195,8.4,,95,5.4,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.8 cvt,hatchback,,5,4220,1760,1515,2600,1535,1535,1260,,140,,,,,,,,1190,,,354,175,multi-point fuel injection,,inline,4,,gasoline,4,,80,88,,,4400,,,1798,136,6000,front wheel drive,,,11,continuously variable transmission (cvt),,,,50,,,,,92,,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,1.8 cvt 4wd,hatchback,,5,4220,1760,1530,2600,1535,1530,1370,,140,,,,,,,,1190,,,354,166,multi-point fuel injection,,inline,4,,gasoline,4,,80,88,,,4400,,,1798,127,6000,all wheel drive (awd),,,11,continuously variable transmission (cvt),,,,50,,,,,92,,"independent, double wishbone, spring",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
toyota auris,toyota,auris,1 generation,2006,2009,hatchback 3-doors,2.0 d-4d mt,hatchback,,5,4220,1760,1515,2600,1524,1522,1400,,,3390,490,,,,1890,,1190,,,354,300,common rail,,inline,4,,diesel,4,turbo,86,86,,,2800,,present,1998,126,3600,front wheel drive,,6,11,manual,5.4,"790|1,200",euro iv,55,10.3,195,7,,diesel,4.6,"semi-dependent, torsion beam",disc,ventilated disc,"independent, mcpherson struts",,,,,,,,,,200051,121761,18987,340799
