make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
"skoda 105, 120",skoda,"105, 120",1 generation,1976,1990,sedan 105,1.1 mt,,,5,4160,1595,1400,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,czech,4,,,,,,14655,7524,401,22580
skoda 105/120/130,skoda,105/120/130,1 generation,1976,1983,sedan,1.0 mt,sedan,,5,4160,1595,1400,2400,1320,1290,875,,170,,400,,,,1275,,400,,,400,74,carburetor,,inline,4,,gasoline,2,,68,72,,,3000,,,1046,46,4800,rear wheel drive,,4,11,manual,,480,,38,23,130,7.9,,92,,"independent, multi wishbone, spring, stabilizer bar",drum,disc,"independent, multi wishbone, spring",,,,,,,,,,14655,7524,401,22580
skoda 105/120/130,skoda,105/120/130,1 generation,1976,1983,sedan,1.2 mt,sedan,,5,4160,1595,1400,2400,1320,1290,875,,170,,400,,,,1275,,400,,,400,85,carburetor,,inline,4,,gasoline,2,,72,72,,,3000,,,1174,52,5000,rear wheel drive,,4,11,manual,,460,,38,19,140,8.3,,92,,"independent, multi wishbone, spring, stabilizer bar",drum,disc,"independent, multi wishbone, spring",,,,,,,,,,14655,7524,401,22580
skoda 105/120/130,skoda,105/120/130,1 generation,1976,1983,sedan,1.2 mt,sedan,,5,4160,1595,1400,2400,1320,1290,885,,170,,400,,,,1285,,400,,,400,90,carburetor,,inline,4,,gasoline,2,,72,72,,,3250,,,1174,58,5200,rear wheel drive,,4,11,manual,,460,,38,17,150,8.3,,92,,"independent, multi wishbone, spring, stabilizer bar",drum,disc,"independent, multi wishbone, spring",,,,,,,,,,14655,7524,401,22580
skoda 105/120/130,skoda,105/120/130,1 generation [redesign],1983,1989,sedan,1.0 mt,sedan,,5,4200,1610,1400,2400,1380,1350,902,,170,1975,323,,,,1225,,400,,,400,74,carburetor,,inline,4,,gasoline,2,,68,72,,,3000,,,1046,46,4800,rear wheel drive,,4,11,manual,,410,,38,23,130,9.2,,92,,"independent, multi wishbone, spring, stabilizer bar",drum,disc,"independent, multi wishbone, spring",,,,,,,,,,14655,7524,401,22580
skoda 105/120/130,skoda,105/120/130,1 generation [redesign],1983,1989,sedan,1.2 mt,sedan,,5,4200,1610,1400,2400,1380,1350,922,,170,2025,353,,,,1275,,400,,,400,85,carburetor,,inline,4,,gasoline,2,,72,72,,,3000,,,1174,52,5000,rear wheel drive,,4,11,manual,,390,,38,19,140,9.7,,92,,"independent, multi wishbone, spring, stabilizer bar",drum,disc,"independent, multi wishbone, spring",,,,,,,,,,14655,7524,401,22580
skoda 105/120/130,skoda,105/120/130,1 generation [redesign],1983,1989,sedan,1.2 mt,sedan,,5,4200,1610,1400,2400,1380,1350,922,,170,2035,363,,,,1285,,400,,,400,90,carburetor,,inline,4,,gasoline,2,,72,72,,,3250,,,1174,58,5200,rear wheel drive,,4,11,manual,,400,,38,17,150,9.5,,92,,"independent, multi wishbone, spring, stabilizer bar",drum,disc,"independent, multi wishbone, spring",,,,,,,,,,14655,7524,401,22580
skoda 1200,skoda,1200,1 generation,1952,1973,sedan 1200,1.2 mt,,,5,4500,1680,1520,2685,,,,,,,,1320,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,czech,4,,,,,,62306,26882,1590,90778
skoda 1200,skoda,1200,1 generation,1952,1973,wagon 3 doors 1201,1.2 mt,,,5,4500,1680,1520,2685,,,,,,,,1320,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,czech,3,,,,,,62306,26882,1590,90778
skoda 1200,skoda,1200,1 generation,1952,1973,wagon 5 doors 1202,1.2 mt,,,5,4500,1680,1520,2685,,,,,,,,1320,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,czech,5,,,,,,62306,26882,1590,90778
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 at,hatchback,,4,3563,1641,1478,2420,1428,1424,932,,136,,433,,,,1290,,934,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,60,6000,front wheel drive,,5,9.8,automatic,4.4,660|900,euro v,35,15.3,160,5.3,,95,3.9,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 at,hatchback,,4,3563,1641,1478,2420,1428,1424,932,,136,,433,,,,1290,,934,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,75,6200,front wheel drive,,5,9.8,automatic,4.5,640|880,euro v,35,13.9,171,5.5,,95,4,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 cng mt green tec,hatchback,,4,3563,1641,1480,2420,1428,1424,1031,,134,,414,,,,1370,,896,,,196,90,multi-point fuel injection,,inline,3,,"gasoline, gas",4,,74,76,,,3000,,,999,68,6200,front wheel drive,,5,9.8,manual,4.6,390|560,euro v,22,16.3,164,5.7,,"95, gas",3.9,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 mt,hatchback,,4,3563,1641,1478,2420,1428,1424,929,,136,,436,,,,1290,,934,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,60,6000,front wheel drive,,5,9.8,manual,4.5,630|900,euro v,35,14.4,160,5.6,,95,3.9,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 mt,hatchback,,4,3563,1641,1478,2420,1428,1424,929,,136,,436,,,,1290,,934,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,75,6200,front wheel drive,,5,9.8,manual,4.7,590|880,euro v,35,13.2,171,5.9,,95,4,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 mt green tec,hatchback,,4,3563,1641,1463,2420,1428,1424,940,,121,,425,,,,1290,,934,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,60,6000,front wheel drive,,5,9.8,manual,4.1,700|970,euro v,35,14.4,161,5,,95,3.6,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 3-doors,1.0 mt green tec,hatchback,,4,3563,1641,1463,2420,1428,1424,940,,121,,425,,,,1290,,934,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,75,6200,front wheel drive,,5,9.8,manual,4.2,690|950,euro v,35,13.2,172,5.1,,95,3.7,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 at,hatchback,,4,3563,1645,1478,2420,1428,1424,932,,136,,433,,,,1290,,942,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,60,6000,front wheel drive,,5,9.8,automatic,4.4,660|900,euro v,35,15.3,160,5.3,,95,3.9,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 at,hatchback,,4,3563,1645,1478,2420,1428,1424,932,,136,,433,,,,1290,,942,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,75,6200,front wheel drive,,5,9.8,automatic,4.5,640|880,euro v,35,13.9,171,5.5,,95,4,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 cng mt green tec,hatchback,,4,3563,1645,1480,2420,1428,1424,1031,,134,,414,,,,1370,,904,,,196,90,multi-point fuel injection,,inline,3,,"gasoline, gas",4,,74,76,,,3000,,,999,68,6200,front wheel drive,,5,9.8,manual,4.6,390|560,euro v,22,16.3,164,5.7,,"95, gas",3.9,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 mt,hatchback,,4,3563,1645,1478,2420,1428,1424,929,,136,,436,,,,1290,,942,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,60,6000,front wheel drive,,5,9.8,manual,4.5,630|900,euro v,35,14.4,160,5.6,,95,3.9,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 mt,hatchback,,4,3563,1645,1478,2420,1428,1424,929,,136,,436,,,,1290,,942,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,75,6200,front wheel drive,,5,9.8,manual,4.7,590|880,euro v,35,13.2,171,5.9,,95,4,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 mt green tec,hatchback,,4,3563,1645,1463,2420,1428,1424,940,,121,,425,,,,1290,,942,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,60,6000,front wheel drive,,5,9.8,manual,4.1,700|970,euro v,35,14.4,161,5,,95,3.6,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation,2011,2017,hatchback 5-doors,1.0 mt green tec,hatchback,,4,3563,1645,1463,2420,1428,1424,940,,121,,425,,,,1290,,942,,,234,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,4300,,,999,75,6200,front wheel drive,,5,9.8,manual,4.2,690|950,euro v,35,13.2,172,5.1,,95,3.7,"semi-dependent, trailing arms, transverse torsion bars",drum,ventilated disc,"independent, mcpherson struts, on triangular wishbones",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 asg green tec,hatchback,,4,3597,1641,1478,2420,1428,1424,931,,136,,444,,,,1300,,951,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,60,5000,front wheel drive,,5,9.8,robot,4.1,740|950,euro vi,35,16.7,162,4.7,,95,3.7,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 asg green tec,hatchback,,4,3597,1641,1478,2420,1428,1424,931,,136,,444,,,,1300,,951,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,75,6200,front wheel drive,,5,9.8,robot,4.2,710|920,euro vi,35,14.9,173,4.9,,95,3.8,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 g-tec mt,hatchback,,4,3597,1641,1478,2420,1428,1424,1031,,136,,414,,,,1370,,951,,,251,90,multi-point fuel injection,,inline,3,,"gasoline, gas",4,,74,76,,,3000,,,999,68,6200,front wheel drive,,5,9.8,manual,2.9,"950|1,350",euro vi,35,16.3,165,3.7,,gas,2.6,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 mt,hatchback,,4,3597,1641,1478,2420,1428,1424,929,,136,,436,,,,1290,,951,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,60,5000,front wheel drive,,5,9.8,manual,4.4,640|920,euro vi,35,14.4,162,5.5,,95,3.8,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 mt,hatchback,,4,3597,1641,1478,2420,1428,1424,929,,136,,436,,,,1290,,951,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,75,6200,front wheel drive,,5,9.8,manual,4.4,650|920,euro vi,35,13.5,173,5.4,,95,3.8,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 mt green tec,hatchback,,4,3597,1641,1478,2420,1428,1424,940,,136,,425,,,,1290,,951,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,60,5000,front wheel drive,,5,9.8,manual,4.1,710|950,euro vi,35,14.4,162,4.9,,95,3.7,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 3-doors,1.0 mt green tec,hatchback,,4,3597,1641,1478,2420,1428,1424,940,,136,,425,,,,1290,,951,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,75,6200,front wheel drive,,5,9.8,manual,4.1,710|950,euro vi,35,13.5,173,4.9,,95,3.7,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 asg green tec,hatchback,,4,3597,1645,1478,2420,1428,1424,931,,136,,444,,,,1300,,959,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,60,5000,front wheel drive,,5,9.8,robot,4.1,740|950,euro vi,35,16.7,162,4.7,,95,3.7,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 asg green tec,hatchback,,4,3597,1645,1478,2420,1428,1424,931,,136,,444,,,,1300,,959,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,75,6200,front wheel drive,,5,9.8,robot,4.2,710|920,euro vi,35,14.9,173,4.9,,95,3.8,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 g-tec mt,hatchback,,4,3597,1645,1478,2420,1428,1424,1031,,136,,414,,,,1370,,959,,,251,90,multi-point fuel injection,,inline,3,,"gasoline, gas",4,,74,76,,,3000,,,999,68,6200,front wheel drive,,5,9.8,manual,2.9,"950|1,350",euro vi,35,16.3,165,3.7,,gas,2.6,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 mt,hatchback,,4,3597,1645,1478,2420,1428,1424,929,,136,,436,,,,1290,,959,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,60,5000,front wheel drive,,5,9.8,manual,4.4,640|920,euro vi,35,14.4,162,5.5,,95,3.8,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 mt,hatchback,,4,3597,1645,1478,2420,1428,1424,929,,136,,436,,,,1290,,959,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,75,6200,front wheel drive,,5,9.8,manual,4.4,650|920,euro vi,35,13.5,173,5.4,,95,3.8,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 mt green tec,hatchback,,4,3597,1645,1478,2420,1428,1424,940,,136,,425,,,,1290,,959,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,60,5000,front wheel drive,,5,9.8,manual,4.1,710|950,euro vi,35,14.4,162,4.9,,95,3.7,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda citigo,skoda,citigo,1 generation [redesign],2017,2020,hatchback 5-doors,1.0 mt green tec,hatchback,,4,3597,1645,1478,2420,1428,1424,940,,136,,425,,,,1290,,959,,,251,95,multi-point fuel injection,,inline,3,,gasoline,4,,74,76,,,3000,,,999,75,6200,front wheel drive,,5,9.8,manual,4.1,710|950,euro vi,35,13.5,173,4.9,,95,3.7,"semi-dependent, torsion beam, dampers, helical springs",drum,ventilated disc,"mcpherson struts, on triangular wishbones, dampers, helical springs, stabilizer bar",,,,,,,,,,5393,6658,540,12591
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.2 mt,,,5,3960,1646,1451,2464,,,1010,165/70/r14,,,,1424,1435,140,1515,,1060,,,260,106,distributed injection (multipoint),,inline,3,"10,3",petrol,2,none,76,86,"front, cross-section",,3000,40,,1198,54,4750,front wheel drive,,5,,manual,5.9,,,45,18.4,151,7.8,,95,4.8,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.2 mt,,,5,3960,1646,1451,2464,,,1100,165/70/r14,,,,1424,1435,140,1610,,1060,,,260,112,distributed injection (multipoint),,inline,3,"10,5",petrol,4,none,76,86,"front, cross-section",,3000,47,,1198,64,5400,front wheel drive,,5,,manual,5.9,,,45,15.9,160,7.6,,95,5.1,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.4 at,,,5,3960,1646,1451,2464,,,1095,165/70/r14,,,,1424,1435,140,1610,,1060,,,260,126,distributed injection (multipoint),,inline,4,"10,5",petrol,4,none,76,75,"front, cross-section",,3800,55,,1390,75,5000,front wheel drive,,4,,automatic,,,,45,17,166,10.3,,95,6,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.4 mt,,,5,3960,1646,1451,2464,,,1065,185/60/r14,,,,1424,1435,140,1580,,1060,,,260,126,distributed injection (multipoint),,inline,4,"10,5",petrol,4,none,76,75,"front, cross-section",,4400,74,,1390,101,6000,front wheel drive,,5,,manual,6.6,,,45,11.5,185,8.9,,95,5.3,"semi-independent, spring",disc,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.4 mt,,,5,3960,1646,1451,2464,,,1060,165/70/r14,,,,1424,1435,140,1575,,1060,,,260,126,distributed injection (multipoint),,inline,4,"10,5",petrol,4,none,76,75,"front, cross-section",,3800,55,,1390,75,5000,front wheel drive,,5,,manual,6.4,,,45,13.8,167,8.8,,95,5.2,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.9 mt,,,5,3960,1646,1451,2464,,,1155,185/60/r14,,,,1424,1435,140,1650,,1060,,,260,240,,,inline,4,19,diesel,2,turbine,79,95,"front, cross-section",,1800,74,,1896,101,4000,front wheel drive,,5,,manual,4.9,,,45,11.5,185,6.4,,diesel,4,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,1.9 mt,,,5,3960,1646,1451,2464,,,1125,165/70/r14,,,,1424,1435,140,1640,,1060,,,260,125,,,inline,4,"19,5",diesel,2,none,79,95,"front, cross-section",,1600,47,,1896,64,4000,front wheel drive,,5,,manual,4.8,,,45,17.9,158,6.3,,diesel,4,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,hatchback 5 doors,2.0 mt,,,5,3960,1646,1451,2464,,,1110,195/50/r15,,,,1424,1435,140,1625,,1060,,,260,170,distributed injection (multipoint),,inline,4,"10,5",petrol,2,none,82,92,"front, cross-section",,2400,85,,1984,115,5400,front wheel drive,,5,,manual,7.7,,,45,9.9,195,10.9,,95,5.9,"semi-independent, spring",disc,disc ventilated,"independent, spring",,b,czech,5,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.2 mt,,,5,4232,1646,1449,2464,,,,165/70/r14,,,,1424,1435,140,1570,,789,,,438,106,distributed injection (multipoint),,inline,4,"10,3",petrol,2,none,76,86,"front, cross-section",,3000,40,,1198,54,4750,front wheel drive,,5,,manual,,,,45,,151,,,95,,"independent, spring",drum,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.2 mt,,,5,4232,1646,1449,2464,,,1090,165/70/r14,,,,1424,1435,140,1605,,789,,,438,112,distributed injection (multipoint),,inline,3,"10,5",petrol,4,none,76,86,"front, cross-section",,3000,47,,1198,64,5400,front wheel drive,,5,,manual,5.9,,,45,16.3,160,7.6,,95,5.1,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.4 at,,,5,4232,1646,1449,2464,,,1115,165/70/r14,,,,1424,1435,140,1640,,789,,,438,126,distributed injection (multipoint),,inline,4,"10,5",petrol,4,none,76,75,"front, cross-section",,3800,55,,1390,75,5000,front wheel drive,,4,,automatic,7.9,,,45,17.3,166,10.9,,95,6.1,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.4 mt,,,5,4232,1646,1449,2464,,,1095,185/60/r14,,,,1424,1435,140,1610,,789,,,438,126,distributed injection (multipoint),,inline,4,"10,5",petrol,4,none,76,75,"front, cross-section",,4400,74,,1390,101,6000,front wheel drive,,5,,manual,7.1,,,45,11.6,185,9.7,,95,5.6,"semi-independent, spring",disc,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.4 mt,,,5,4232,1646,1449,2464,,,1090,165/70/r14,,,,1424,1435,140,1605,,789,,,438,126,distributed injection (multipoint),,inline,4,"10,5",petrol,4,none,76,75,"front, cross-section",,3800,55,,1390,75,5000,front wheel drive,,5,,manual,6.7,,,45,14.2,168,9.3,,95,5.3,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.9 mt,,,5,4232,1646,1449,2464,,,1175,165/70/r14,,,,1424,1435,140,1690,,789,,,438,240,,,inline,4,"19,5",diesel,2,turbine,79,95,"front, cross-section",,1800,74,,1896,101,4000,front wheel drive,,5,,manual,4.9,,,45,11.6,185,6.4,,diesel,4,"semi-independent, spring",disc,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,1.9 mt,,,5,4232,1646,1449,2464,,,1155,165/70/r14,,,,1424,1435,140,1670,,789,,,438,125,,,inline,4,"19,5",diesel,2,none,79,95,"front, cross-section",,1600,47,,1896,64,4000,front wheel drive,,5,,manual,4.9,,,45,18.3,154,6.3,,diesel,4.1,"semi-independent, spring",drum,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
skoda fabia,skoda,fabia,1 generation [redesign],2004,2007,sedan,2.0 mt,,,5,4232,1646,1449,2464,,,1140,195/50/r15,,,,1424,1435,140,1655,,789,,,438,170,distributed injection (multipoint),,inline,4,"10,5",petrol,2,none,82,92,"front, cross-section",,2400,85,,1984,115,5400,front wheel drive,,5,,manual,7.7,,,45,10.2,196,10.9,,95,5.9,"semi-independent, spring",disc,disc ventilated,"independent, spring",,b,czech,4,,,,,,876234,673468,79418,1629120
