make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
lotus,elite,1 generation,1957,1963,coupe,1.2 mt,coupe,,2,3708,1506,1181,2235,1194,1321,506,,165,,,,,,756,,,,,,102,carburetor,,inline,4,,gasoline,2,,76,66,,,3750,,,1216,84,6250,rear wheel drive,,4,,manual,,,,29,11,190,,,95,,independent,disc,disc,independent,,,,,,,,,,4546,234,74,4854
lotus,elite,2 generation,1974,1982,coupe,2.0 at,coupe,,4,4458,1816,1194,2235,1294,1421,907,,160,,,,,,,,,,,,145,carburetor,,inline,4,,gasoline,2,,,,,,4000,,,1973,160,6500,rear wheel drive,,4,,automatic,9.8,,,60,,210,,,92,,independent,disc,disc,independent,,,,,,,,,,4546,234,74,4854
lotus,elite,2 generation,1974,1982,coupe,2.2 at,coupe,,4,4458,1816,1194,2235,1294,1421,907,,160,,,,,,,,,,,,169,carburetor,,inline,4,,gasoline,2,,,,,,4000,,,2176,178,6500,rear wheel drive,,4,,automatic,10.7,,,60,,220,,,92,,independent,disc,disc,independent,,,,,,,,,,4546,234,74,4854
lotus,elite,2 generation,1974,1982,wagon 3 doors,2.0 at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546,234,74,4854
lotus,elite,2 generation,1974,1982,wagon 3 doors,2.0 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546,234,74,4854
lotus,elite,2 generation,1974,1982,wagon 3 doors,2.2 at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546,234,74,4854
lotus,elite,2 generation,1974,1982,wagon 3 doors,2.2 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546,234,74,4854
lotus,esprit,1 generation,1976,1978,coupe,2.0 mt,coupe,,2,4210,1860,1115,2438,1536,1560,898,,143,,,,,,1150,,150,,,150,217,carburetor,,inline,4,,gasoline,4,,95,62,,,5000,,,1973,160,6200,rear wheel drive,,5,10.5,manual,,460|650,,65,8.6,222,14,,92,10,"dependent, multi wishbone, spring",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,22978,1088,616,24682
lotus,esprit,3 generation,1981,1987,coupe,2.2 mt,coupe,,2,4210,1860,1115,2438,1536,1560,1120,,143,,,,,,1370,,200,,,200,217,carburetor,,inline,4,,gasoline,4,,95,76,,,5000,,,2172,160,6500,rear wheel drive,,5,10.5,manual,,450|650,,65,6.9,222,14.3,,92,10,helical springs,ventilated disc,ventilated disc,helical springs,,,,,,,,,,22978,1088,616,24682
lotus,esprit,4 generation,1991,1993,coupe,2.2 mt turbo,coupe,,2,4330,1860,1150,2438,1536,1560,1320,,147,,,,,,1570,,200,,,200,354,multi-point fuel injection,,inline,4,,gasoline,4,turbo,95,76,,,3900,,,2174,264,6500,rear wheel drive,,5,10.5,manual,11,460|810,,73,5,262,15.8,,95,9,double wishbone,ventilated disc,ventilated disc,double wishbone,,,,,,,,,,22978,1088,616,24682
lotus,esprit,5 generation,1996,1998,coupe,2.0i mt turbo gt3,coupe,,2,4369,1883,1150,2420,1530,1545,1340,,150,,,,,,1590,,200,,,200,294,multi-point fuel injection,,inline,4,,gasoline,4,turbo,95,69,,,3750,,,1973,243,6250,rear wheel drive,,5,,manual,,380|910,,73,5,263,19,,95,8,"dependent, multi wishbone, spring",ventilated disc,ventilated disc,"independent, double wishbone, spring",,,,,,,,,,22978,1088,616,24682
lotus,esprit,5 generation,1996,1998,coupe,2.2 mt turbo,coupe,,2,4330,1860,1150,2440,1525,1555,1370,,150,,,,,,,,200,,,200,298,carburetor,,inline,4,,gasoline,4,turbo,95,76,,,4250,,,2174,218,6000,rear wheel drive,,5,,manual,10.6,420|880,,73,5.6,241,17.2,,95,8.3,helical springs,ventilated disc,ventilated disc,helical springs,,,,,,,,,,22978,1088,616,24682
lotus,esprit,5 generation,1996,1998,coupe,2.2i mt turbo,coupe,,2,4330,1860,1150,2440,1525,1555,1270,,150,,,,,,,,200,,,200,295,monoinjection,,inline,4,,gasoline,4,turbo,95,76,,,4000,,,2174,231,6500,rear wheel drive,,5,,manual,9.9,460|880,,73,5.5,250,15.7,,95,8.3,helical springs,ventilated disc,ventilated disc,helical springs,,,,,,,,,,22978,1088,616,24682
lotus,esprit,5 generation,1996,1998,coupe,2.2i mt turbo s,coupe,,2,4411,1883,1150,2420,1520,1520,1305,,150,,,,,,1566,,200,,,200,375,multi-point fuel injection,,inline,4,,gasoline,4,turbo,95,76,,,4100,,,2174,288,6400,rear wheel drive,,5,,manual,11,,,73,4,260,,,95,,helical springs,ventilated disc,ventilated disc,helical springs,,,,,,,,,,22978,1088,616,24682
