make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,coupe,2.0 mt 4wd,,,5,4350,1690,1400,2520,,,1240,205/50/r16,,,,1455,1465,150,,,,,,314,338,distributed injection (multipoint),,opposed,4,"8,1",petrol,4,turbine,92,75,"front, longitudinal",,5000,206,,1994,280,6500,full,,5,,manual,,,,50,5.3,248,17,,95,10,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,2,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1415,2520,,,1255,205/50/r16,,,,1455,1460,150,1750,,,,,365,290,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,155,,1994,211,5600,full,,5,,manual,,,,60,6.3,231,13.7,,95,8,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1415,2520,,,1230,205/50/r16,,,,1455,1460,150,1750,,,,,365,290,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,160,,1994,218,5600,full,,5,,manual,10.1,,,60,6.3,231,13.7,,95,8,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1415,2520,,,1170,205/55/r15,,,,1455,1460,155,1680,,,,,365,304,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,5000,176,,1994,240,6000,full,,5,,manual,,,,60,6.7,220,,,95,10.5,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1415,2520,,,,205/50/r16,,,,1455,1460,145,,,,,,365,309,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,3500,184,,1994,250,6500,full,,5,,manual,,,,60,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1415,2520,,,1200,205/55/r15,,,,1455,1460,155,1680,,,,,365,309,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,5000,191,,1994,260,6500,full,,5,,manual,,,,60,6.7,220,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1415,2520,,,,205/50/r16,,,,1455,1460,145,,,,,,365,353,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,4000,206,,1994,280,6500,full,,5,,manual,,,,60,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 at 4wd,,,5,4340,1690,1440,2520,,,,205/50/r16,,,,1460,1470,150,1800,,1280,,,365,292,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,160,,1994,218,5600,full,,4,,automatic,,,,60,,,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 at 4wd,,,5,4340,1690,1440,2520,,,1300,205/50/r16,,,,1460,1470,155,,,1280,,,365,280,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,3500,162,,1994,220,6000,full,,4,,automatic,10.4,,,60,,,,,98,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 at 4wd,,,5,4340,1690,1440,2520,,,1320,205/55/r15,,,,1460,1470,155,1800,,1280,,,365,304,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,5000,176,,1994,240,6000,full,,4,,automatic,10,,,60,,,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 at 4wd,,,5,4340,1690,1440,2520,,,1320,205/55/r15,,,,1460,1470,155,1800,,1280,,,365,306,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,4000,184,,1994,250,6000,full,,4,,automatic,10,,,60,,,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1200,205/55/r15,,,,1460,1470,150,1800,,1280,,,365,290,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,155,,1994,211,5600,full,,5,,manual,,,,60,6.5,228,13.8,,95,8.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1285,205/50/r16,,,,1460,1470,150,1800,,1280,,,365,292,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,160,,1994,218,5600,full,,5,,manual,,,,60,6.5,228,13.7,,95,8,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1270,205/50/r16,,,,1460,1470,155,,,1280,,,365,280,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,3500,162,,1994,220,6000,full,,5,,manual,,,,60,,,,,98,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1290,205/55/r15,,,,1460,1470,155,1800,,1280,,,365,304,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,5000,176,,1994,240,6000,full,,5,,manual,,,,60,6.7,220,,,95,10.5,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,1 generation,1992,2000,wagon 5-doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1290,205/55/r15,,,,1460,1470,155,1800,,1280,,,365,306,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,4000,184,,1994,250,6000,full,,5,,manual,9.3,,,60,6.7,220,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,sedan,2.0 at 4wd,,,5,4405,1730,1440,2525,,,,215/45/r17,,,,1470,1480,150,,,,,,400,292,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,160,,1994,218,5600,full,,4,,automatic,,,,60,,,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,sedan,2.0 mt 4wd,,,5,4405,1730,1440,2525,,,1365,215/45/r17,,,,1470,1480,155,1850,,,,,400,292,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,160,,1994,218,5600,full,,5,,manual,10.2,,,60,6.2,230,14.2,,95,7.9,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,sedan,2.0 mt 4wd,,,5,4405,1730,1440,2525,,,1410,215/45/r17,,,,1470,1480,150,1850,,,,,400,300,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,165,,1994,225,5600,full,,5,,manual,,,,60,6.2,232,12.7,,95,7.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,sedan,2.0 mt 4wd,,,5,4405,1730,1440,2525,,,1350,215/45/r17,,,,1470,1480,155,1850,,,,,400,333,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,184,,1994,250,6000,full,,5,,manual,,,,60,6.2,230,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,wagon 5-doors,2.0 at 4wd,,,5,4405,1695,1465,2525,,,1505,215/45/r17,,,,1455,1465,150,1860,,1266,,,356,292,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,160,,1994,218,5600,full,,4,,automatic,,,,60,,225,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,wagon 5-doors,2.0 at 4wd,,,5,4405,1695,1465,2525,,,1420,215/45/r17,,,,1455,1465,150,1860,,1266,,,356,300,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,165,,1994,225,5600,full,,4,,automatic,,,,60,6.1,230,12.7,,95,7.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,wagon 5-doors,2.0 at 4wd,,,5,4405,1695,1465,2525,,,1420,215/45/r17,,,,1455,1465,150,1860,,1266,,,356,309,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,3500,184,,1994,250,6500,full,,4,,automatic,,,,60,6.1,230,12.7,,95,7.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,wagon 5-doors,2.0 mt 4wd,,,5,4405,1695,1465,2525,,,1410,215/45/r17,,,,1455,1465,155,1860,,1266,,,356,292,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,160,,1994,218,5600,full,,5,,manual,10.2,,,60,6.2,225,14.2,,95,7.9,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,wagon 5-doors,2.0 mt 4wd,,,5,4405,1695,1465,2525,,,1420,215/45/r17,,,,1455,1465,150,1860,,1266,,,356,300,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,165,,1994,225,5600,full,,5,,manual,,,,60,6.1,230,12.7,,95,7.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation,2000,2002,wagon 5-doors,2.0 mt 4wd,,,5,4405,1695,1465,2525,,,1420,215/45/r17,,,,1455,1465,150,1860,,1266,,,356,309,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,3500,184,,1994,250,6500,full,,5,,manual,,,,60,6.1,230,12.7,,95,7.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation [redesign] -1,2002,2005,sedan,2.0 at 4wd,,,5,4415,1740,1440,2525,,,1410,215/45/r17,,,,1480,1485,150,1850,,,,,400,300,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,165,,1994,225,5600,full,,4,,automatic,,,,60,,,,,95,,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation [redesign] -1,2002,2005,sedan,2.0 at 4wd,,,5,4415,1740,1440,2525,,,1390,215/45/r17,,,,1480,1485,140,1850,,,,,400,333,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,184,,1994,250,6000,full,,4,,automatic,,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation [redesign] -1,2002,2005,sedan,2.0 mt 4wd,,,5,4415,1740,1440,2525,,,1390,215/45/r17,,,,1480,1485,155,1850,,,,,400,300,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,165,,1994,225,5600,full,,5,,manual,9.2,,,60,6.2,232,12.7,,98,7.1,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation [redesign] -1,2002,2005,sedan,2.0 mt 4wd,,,5,4415,1740,1440,2525,,,1390,215/45/r17,,,,1480,1485,155,1850,,,,,400,333,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3600,184,,1994,250,6000,full,,5,,manual,9.2,,,60,5.9,232,12.7,,98,7.1,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation [redesign] -2,2005,2007,sedan,2.5 mt 4wd,,,5,4465,1740,1440,2525,,,1405,215/45/r17,,,,1480,1485,155,1860,,,,,400,320,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,3600,169,,2457,230,5600,full,,5,,manual,10.3,,,60,5.9,230,14.4,,98,7.9,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,2 generation [redesign] -2,2005,2007,wagon 5 doors,2.5 mt 4wd,,,5,4465,1695,1485,2525,,,1425,215/45/r17,,,,1455,1465,155,1890,,1265,,,355,320,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2800,169,,2457,230,5200,full,,5,,manual,10.3,,,60,6.1,230,14.4,,95,7.9,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation,2007,2011,hatchback 5-doors,2.5 mt 4wd,,,5,4415,1740,1475,2620,,,1395,205/50/r17,,,,1500,1495,155,1920,,1257,,,300,320,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2800,169,,2457,230,5200,full,,5,,manual,10.4,,,60,6.5,209,14.3,,95,8.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation,2007,2011,hatchback 5-doors,2.5 mt 4wd,,,5,4415,1740,1475,2620,,,1395,205/50/r17,,,,1500,1495,155,1920,,1257,,,300,343,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,4000,195,,2457,265,6000,full,,5,,manual,10.4,,,60,6,209,14.4,,95,8.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation,2007,2011,sedan,2.5 mt 4wd,,,5,4580,1740,1475,2620,,,1400,205/50/r17,,,,1500,1495,155,1920,,,,,320,320,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2800,169,,2457,230,5200,full,,5,,manual,10.4,,,60,6.5,209,14.3,,95,8.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation,2007,2011,sedan,2.5 mt 4wd,,,5,4580,1740,1475,2620,,,1400,205/50/r17,,,,1500,1495,155,1920,,,,,320,343,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,4000,195,,2457,265,6000,full,,5,,manual,10.4,,,60,6,209,14.4,,95,8.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation [redesign],2011,2014,hatchback 5-doors,2.5 at 4wd,,,5,4415,1795,1475,2625,,,1525,205/50/r17,,,,1540,1530,155,,,,,,1130,306,distributed injection (multipoint),,opposed,4,,petrol,4,turbine,99,79,"front, longitudinal",,2800,165,,2457,224,5200,full,,4,,automatic,10.6,,euro 4,60,6,245,14.8,,95,8.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation [redesign],2011,2014,hatchback 5-doors,2.5 mt 4wd,,,5,4415,1795,1475,2625,,,1505,205/50/r17,,,,1540,1530,155,,,,,,1130,306,distributed injection (multipoint),,opposed,4,,petrol,4,turbine,99,79,"front, longitudinal",,2800,165,,2457,224,5200,full,,5,,manual,10.3,,euro 4,60,5.2,250,13.8,,95,8.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation [redesign],2011,2014,hatchback 5-doors,2.5 mt 4wd,,,5,4415,1795,1475,2625,,,1395,205/50/r17,,,,1540,1530,155,1920,,,,,1130,320,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,2800,169,,2457,230,5200,full,,5,,manual,10.4,,,60,6.5,209,14.3,,95,8.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation [redesign],2011,2014,hatchback 5-doors,2.5 mt 4wd,,,5,4415,1795,1475,2625,,,1480,235/45/r17,,,,1540,1530,155,1980,,,,,1130,343,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,4000,195,,2457,265,6000,full,,5,,manual,10.4,,,60,6,209,14.4,247,95,8.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation [redesign],2011,2014,sedan,2.5 mt 4wd,,,5,4580,1795,1475,2625,,,1395,205/50/r17,,,,1540,1530,155,,,,,,368,306,distributed injection (multipoint),,opposed,4,,petrol,4,turbine,99,79,"front, longitudinal",,2800,165,,2457,224,5200,full,,5,,manual,10.4,,euro 4,60,5.8,209,14.3,,95,8.2,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx,subaru,impreza wrx,3 generation [redesign],2011,2014,sedan,2.5 mt 4wd,,,5,4580,1795,1475,2625,,,1480,235/45/r17,,,,1540,1530,155,1980,,,,,368,343,distributed injection (multipoint),,opposed,4,"8,4",petrol,4,turbine,99,79,"front, longitudinal",,4000,195,,2457,265,6000,full,,5,,manual,10.4,,,60,6,209,14.4,247,95,8.1,"independent, spring",disc,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,coupe,2.0 mt 4wd,,,5,4340,1690,1405,2520,,,,205/55/r15,,,,1460,1470,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,japan,2,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,coupe,2.0 mt 4wd,,,5,4340,1690,1405,2520,,,,205/50/r16,,,,1460,1470,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,japan,2,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,coupe,2.0 mt 4wd,,,5,4340,1690,1405,2520,,,,205/50/r16,,,,1460,1470,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,japan,2,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1405,2520,,,1220,205/55/r15,,,,1455,1465,155,,,,,,365,309,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3500,184,,1994,250,6500,full,,5,,manual,,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1405,2520,,,1240,205/50/r16,,,,1455,1465,155,,,,,,365,319,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,202,,1994,275,6500,full,,5,,manual,10,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1405,2520,,,1250,205/50/r16,,,,1455,1465,155,,,,,,365,353,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,206,,1994,280,6500,full,,5,,manual,9.6,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,sedan,2.0 mt 4wd,,,5,4350,1690,1405,2520,,,,205/50/r16,,,,1455,1465,145,,,,,,365,353,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,221,,1994,300,6500,full,,5,,manual,,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,wagon 5 doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1250,205/55/r15,,,,1460,1470,155,,,1280,,,365,309,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,3500,184,,1994,250,6500,full,,5,,manual,,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,wagon 5 doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1250,205/50/r16,,,,1460,1470,155,,,1280,,,365,309,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,5000,191,,1994,260,6500,full,,5,,manual,10.4,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,1 generation,1992,2000,wagon 5 doors,2.0 mt 4wd,,,5,4340,1690,1440,2520,,,1300,205/50/r16,,,,1460,1470,155,,,1280,,,365,353,distributed injection (multipoint),,opposed,4,8,petrol,4,turbine,92,75,"front, longitudinal",,4000,206,,1994,280,6500,full,,5,,manual,10.2,,,60,,,,,98,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,5,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,2 generation,2001,2003,sedan,2.0 mt 4wd,,,"4, 5",4415,1740,1425,2540,,,1410,225/45/r17,,,,1495,1490,150,1850,,,,,395,343,distributed injection (multipoint),,opposed,4,9,petrol,4,turbine,92,75,"front, longitudinal",,4000,195,,1994,265,6000,full,,6,,manual,12.1,,,60,5.5,238,16.7,,98,9.5,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,2 generation,2001,2003,sedan,2.0 mt 4wd,,,"4, 5",4415,1740,1425,2540,,,,225/45/r17,,,,1495,1490,155,,,,,,395,353,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,4000,206,,1994,280,6500,full,,6,,manual,,,,60,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,2 generation [redesign] -1,2002,2005,sedan,2.0 mt 4wd,,,5,4415,1740,1435,2525,,,1430,215/45/r17,,,,1496,1491,150,1860,,,,,399,343,distributed injection (multipoint),,opposed,4,9,petrol,4,turbine,92,75,"front, longitudinal",,4000,195,,1994,265,6000,full,,6,,manual,12.1,,,55,5.5,238,16.7,,98,9.5,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
subaru impreza wrx sti,subaru,impreza wrx sti,2 generation [redesign] -1,2002,2005,sedan,2.0 mt 4wd,,,5,4415,1740,1435,2525,,,,225/45/r17,,,,1496,1491,155,,,,,,399,353,distributed injection (multipoint),,opposed,4,"8,5",petrol,4,turbine,92,75,"front, longitudinal",,4000,206,,1994,280,6500,full,,6,,manual,,,,55,,,,,95,,"independent, spring",disc ventilated,disc ventilated,"independent, spring",,c,japan,4,,,,,,466578,111532,26585,604695
