make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
volkswagen eos,volkswagen,eos,1 generation,2006,2010,cabriolet,3.2 v6 fsi dsg,cabriolet,,4,4407,1791,1443,2578,1545,1553,1702,,106,,388,,,,2090,,380,,,205,320,direct injection,,v-type,6,,gasoline,4,,84,95,,,2500,,,3189,250,6300,front wheel drive,,6,10.9,robot,9.2,410|810,euro iv,55,7.3,247,13.4,,95,6.8,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation,2006,2010,cabriolet,3.6 v6 fsi dsg,cabriolet,,4,4407,1791,1443,2578,1545,1553,1674,,106,,386,,,,2060,,380,,,205,350,direct injection,,v-type,6,,gasoline,4,,84,95,,,2400,,,3597,260,6000,front wheel drive,,6,10.9,robot,9.2,420|810,euro v,55,6.9,250,13.2,,95,6.8,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,1.4 tsi bluemotion mt,cabriolet,,4,4423,1791,1444,2578,1545,1547,1505,,142,,415,,,,1920,1000/970,380,,,205,200,direct injection,,inline,4,,gasoline,4,turbo,76,75,,,4000,,present,1390,122,5500,front wheel drive,,6,10.9,manual,6.2,"720|1,040",euro v,55,10.9,198,7.6,,95,5.3,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,1.4 tsi mt,cabriolet,,4,4423,1791,1444,2578,1545,1547,1497,,142,,423,,,,1920,1000/970,380,,,205,200,direct injection,,inline,4,,gasoline,4,turbo,76,75,,,4000,,present,1390,122,5500,front wheel drive,,6,10.9,manual,6.4,"660|1,040",euro v,55,10.9,198,8.3,,95,5.3,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,1.4 tsi mt,cabriolet,,4,4423,1791,1444,2578,1545,1547,1526,,142,,424,,,,1950,1030/970,380,,,205,240,direct injection,,inline,4,,gasoline,4,turbo,76,75,,,4500,,present,1390,160,5800,front wheel drive,,6,10.9,manual,6.8,"620|1,000",euro v,55,8.8,217,8.9,,95,5.5,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,2.0 tdi bluemotion dsg,cabriolet,,4,4423,1791,1444,2578,1545,1553,1614,,144,,416,,,,2030,1110/970,380,,,205,320,common rail,,inline,4,,diesel,4,turbo,81,95,,,2500,,present,1968,140,4200,front wheel drive,,6,10.9,robot,5.3,"850|1,200",euro v,55,10.3,204,6.5,,diesel,4.6,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,2.0 tdi bluemotion mt,cabriolet,,4,4423,1791,1444,2578,1545,1553,1592,,144,,408,,,,2000,1080/970,380,,,205,320,common rail,,inline,4,,diesel,4,turbo,81,95,,,2500,,present,1968,140,4200,front wheel drive,,6,10.9,manual,4.8,"950|1,310",euro v,55,10.3,207,5.8,,diesel,4.2,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,2.0 tdi dsg,cabriolet,,4,4423,1791,1444,2578,1545,1553,1608,,144,,422,,,,2030,1110/970,380,,,205,320,common rail,,inline,4,,diesel,4,turbo,81,95,,,2500,,present,1968,140,4200,front wheel drive,,6,10.9,robot,5.7,"760|1,150",euro v,55,10.3,204,7.2,,diesel,4.8,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,2.0 tdi mt,cabriolet,,4,4423,1791,1444,2578,1545,1553,1586,,144,,414,,,,2000,1080/970,380,,,205,320,common rail,,inline,4,,diesel,4,turbo,81,95,,,2500,,present,1968,140,4200,front wheel drive,,6,10.9,manual,5.2,"800|1,280",euro v,55,10.3,207,6.9,,diesel,4.3,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,2.0 tsi dsg,cabriolet,,4,4423,1791,1444,2578,1545,1553,1586,,144,,434,,,,2020,1080/990,380,,,205,280,direct injection,,inline,4,,gasoline,4,turbo,82,92,,,5200,,present,1984,210,6200,front wheel drive,,6,10.9,robot,7.5,"740|1,270",euro v,75,7.8,236,10.2,,95,5.9,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen eos,volkswagen,eos,1 generation [redesign],2010,2020,cabriolet,2.0 tsi mt,cabriolet,,4,4423,1791,1444,2578,1545,1553,1563,,144,,437,,,,2000,1060/990,380,,,205,280,direct injection,,inline,4,,gasoline,4,turbo,82,92,,,5200,,present,1984,210,6200,front wheel drive,,6,10.9,manual,7.1,"780|1,390",euro v,75,7.8,238,9.6,,95,5.4,"independent, multi wishbone, stabilizer bar",disc,ventilated disc,"independent, mcpherson struts, spring, stabilizer bar",,,,,,,,,,36381,47857,6987,91225
volkswagen fox,volkswagen,fox,1 generation,1987,1991,hatchback 3 doors,1.0 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,hatchback 3 doors,1.0 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,hatchback 3 doors,1.2 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,hatchback 3 doors,1.4 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,hatchback 3 doors,1.4 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,hatchback 3 doors,1.6 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,sedan 2-doors,1.8 mt,sedan,,5,4140,1600,1346,2337,,,964,,,,,,,,,,,,,,94,direct injection,,inline,4,,gasoline,2,,81,86,,,3250,,,1780,81,5500,front wheel drive,,4,9.4,manual,,,,,,,,,92,,torsion beam,drum,disc,strut,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation,1987,1991,sedan 4-doors,1.8 mt,sedan,,5,4140,1600,1346,2337,,,964,,,,,,,,,,,,,,94,direct injection,,inline,4,,gasoline,2,,81,86,,,3250,,,1780,81,5500,front wheel drive,,4,9.4,manual,,,,,,,,,92,,torsion beam,drum,disc,strut,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation [redesign],2009,2011,hatchback 3 doors,1.0 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation [redesign],2009,2011,hatchback 5 doors cross,1.6 at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,1 generation [redesign],2009,2011,hatchback 5 doors cross,1.6 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation,2003,2007,cross hatchback 5-doors,1.6 mt,hatchback,,5,4034,1677,1600,2468,1428,1424,1142,,,,438,,,,1580,,1016,,,260,156,multi-point fuel injection,,inline,4,,gasoline,2,,76,86,,,2500,,,1599,101,5250,front wheel drive,,5,,manual,,,,50,11.3,172,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation,2003,2007,hatchback,1.0 mt,hatchback,,4,3804,1640,1544,2462,1428,1424,998,,,,,,,,1480,,1016,,,260,89,multi-point fuel injection,,inline,3,,gasoline,2,,76,86,,,4500,,,999,71,6000,front wheel drive,,5,11,manual,12,320|500,,50,14.3,162,15.5,,95,10,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, dampers, cylindrical springs",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation,2003,2007,hatchback,1.6 mt,hatchback,,4,3804,1640,1544,2462,1428,1424,998,,,,,,,,1480,,1016,,,260,140,multi-point fuel injection,,inline,3,,gasoline,2,,76,86,,,3250,,,1599,101,5500,front wheel drive,,5,11,manual,12.5,350|500,,50,10.8,186,14.4,,95,10,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,cross hatchback 5-doors,1.6 mt,hatchback,,5,4034,1677,1600,2468,1428,1424,1142,,,,438,,,,1580,,1016,,,260,156,multi-point fuel injection,,inline,4,,gasoline,2,,76,86,,,2500,,,1599,101,5250,front wheel drive,,5,,manual,,,,50,11.3,172,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 3-doors,1.2 mt,hatchback,,5,3828,1660,1544,2465,1428,1424,998,,,,,,,,1480,,1016,,,260,108,multi-point fuel injection,,inline,3,,gasoline,2,,76,86,,,3000,,,1198,55,4750,front wheel drive,,5,11,manual,6,"650|1,000",,50,17.5,148,7.7,,95,5,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 3-doors,1.4 mt,hatchback,,5,3828,1660,1544,2465,1428,1424,1012,,,,,,,,1520,,1016,,,260,124,multi-point fuel injection,,inline,4,,gasoline,2,,76,75,,,2750,,,1390,75,5000,front wheel drive,,5,11,manual,6.7,570|890,,50,13,167,8.7,,95,5.6,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 3-doors,1.4 td mt,hatchback,,5,3828,1660,1544,2465,1428,1424,1085,,,,,,,,1570,,1016,,,260,155,direct injection,,inline,3,,diesel,2,turbo,79,95,,,1600,,,1422,70,4000,front wheel drive,,5,11,manual,4.9,"820|1,190",,50,14.7,161,6.1,,diesel,4.2,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 5-doors,1.2 mt,hatchback,,5,3828,1660,1544,2465,1428,1424,998,,,,,,,,1480,,1016,,,260,108,multi-point fuel injection,,inline,3,,gasoline,2,,76,86,,,3000,,,1198,55,4750,front wheel drive,,5,11,manual,6,"650|1,000",,50,17.5,148,7.7,,95,5,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 5-doors,1.4 mt,hatchback,,5,3828,1660,1544,2465,1428,1424,1012,,,,,,,,1520,,1016,,,260,124,multi-point fuel injection,,inline,4,,gasoline,2,,76,75,,,2750,,,1390,75,5000,front wheel drive,,5,11,manual,6.7,570|890,,50,13,167,8.7,,95,5.6,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 5-doors,1.4 td mt,hatchback,,5,3828,1660,1544,2465,1428,1424,1085,,,,,,,,1570,,1016,,,260,155,direct injection,,inline,3,,diesel,2,turbo,79,95,,,1600,,,1422,70,4000,front wheel drive,,5,11,manual,4.9,"820|1,190",,50,14.7,161,6.1,,diesel,4.2,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,2 generation [redesign],2005,2009,hatchback 5-doors,1.6 mt,hatchback,,5,3804,1640,1544,2462,1428,1424,998,,,,,,,,1480,,1016,,,260,140,multi-point fuel injection,,inline,3,,gasoline,2,,76,86,,,3250,,,1599,101,5500,front wheel drive,,5,11,manual,12.5,350|500,,50,10.8,186,14.4,,95,10,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,cross hatchback 5-doors,1.6 i-motion at,hatchback,,5,4034,1677,1600,2468,,,1158,,,,438,,,,1580,,422,,,422,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,automatic,,,euro iv,50,12,171,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,cross hatchback 5-doors,1.6 mt,hatchback,,5,4034,1677,1600,2468,,,1142,,,,438,,,,1580,,438,,,438,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,manual,,,euro iv,50,11.3,172,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,hatchback 3-doors,1.0 mt,hatchback,,5,3823,1640,1543,2465,1428,1424,1009,,,,440,,,,1449,,1016,,,260,89,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,3850,,,999,72,5250,front wheel drive,,5,,manual,,,euro iv,50,14.8,158,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,hatchback 5-doors,1.6 bluemotion mt,hatchback,,5,3823,1640,1543,2465,1428,1424,1078,,,,440,,,,1518,,1016,,,260,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,manual,,,euro iv,50,10.8,183,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,hatchback 5-doors,1.6 i-motion at,hatchback,,5,3823,1640,1543,2465,1428,1424,1088,,,,440,,,,1508,,1016,,,260,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,automatic,,,euro iv,50,11.3,183,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,hatchback 5-doors,1.6 mt,hatchback,,5,3823,1640,1543,2465,1428,1424,1078,,,,440,,,,1518,,1016,,,260,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,manual,,,euro iv,50,10.8,183,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,space wagon 5-doors,1.6 i-motion at,wagon,,5,4178,1641,1547,2468,,,1155,,,,475,,,,1630,,430,,,430,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,automatic,,,euro iv,50,12,179,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen fox,volkswagen,fox,3 generation,2009,2020,space wagon 5-doors,1.6 mt,wagon,,5,4178,1641,1547,2468,,,1123,,,,490,,,,1613,,430,,,430,152,multi-point fuel injection,,inline,4,,gasoline,2,,,,,,2500,,,1598,101,5250,front wheel drive,,5,,manual,,,euro iv,50,11.4,179,,,95,,"independent, mcpherson struts, multi wishbone, spring, stabilizer bar",drum,ventilated disc,"independent, mcpherson struts, stabilizer bar",,,,,,,,,,33240,55672,5045,93957
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.5 mt,cabriolet,,5,3820,1610,1412,2400,1392,1347,910,,125,,,,,,,,220,,,220,110,carburetor,,inline,4,,gasoline,2,,79,73,,,2500,,,1457,70,5600,front wheel drive,,4,10.3,manual,9,,,40,14.7,156,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.6 at,cabriolet,,5,3820,1610,1412,2400,1392,1347,940,,117,,,,,,,,,,,,125,carburetor,,inline,4,,gasoline,2,,81,77,,,2500,,,1598,75,5000,front wheel drive,,3,10.3,automatic,8.3,,,40,14.9,149,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.6 mt,cabriolet,,5,3820,1610,1412,2400,1392,1347,940,,117,,,,,,,,,,,,138,injector,,inline,4,,gasoline,2,,79,80,,,5000,,,1588,110,5600,front wheel drive,,5,10.3,manual,8.8,,,40,10.2,172,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.6 mt,cabriolet,,5,3820,1610,1412,2400,1392,1347,940,,117,,,,,,,,,,,,125,carburetor,,inline,4,,gasoline,2,,81,77,,,2500,,,1598,75,5000,front wheel drive,,4,10.3,manual,7.9,,,40,12.7,154,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.8 at,cabriolet,,5,3820,1610,1412,2400,1392,1347,1015,,120,,,,,,,,,,,,143,injector,,inline,4,,gasoline,2,,81,86,,,3000,,,1781,98,5400,front wheel drive,,3,10.3,automatic,10.1,,,55,13.4,161,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.8 mt,cabriolet,,5,3820,1610,1412,2400,1392,1347,940,,117,,,,,,,,,,,,154,injector,,inline,4,,gasoline,2,,,,,,3500,,,1781,110,5800,front wheel drive,,5,10.3,manual,9.1,,,40,9.1,182,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.8 mt,cabriolet,,5,3820,1610,1412,2400,1392,1347,1015,,120,,,,,,,,,,,,142,injector,,inline,4,,gasoline,2,,81,86,,,3000,,,1781,90,5500,front wheel drive,,5,10.3,manual,,,,55,14.9,168,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,cabriolet,1.8 mt,cabriolet,,5,3820,1610,1412,2400,1392,1347,1015,,120,,,,,,,,,,,,143,injector,,inline,4,,gasoline,2,,81,86,,,3000,,,1781,98,5400,front wheel drive,,5,10.3,manual,9.4,,,55,11,166,,,92,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,gti hatchback 3-doors,1.6 mt,hatchback,,5,3820,1610,1412,2400,1392,1347,832,,117,,,,,,,,,,,,140,injector,,inline,4,,gasoline,2,,79,80,,,5000,,,1588,110,6100,front wheel drive,,5,10.3,manual,8.8,,,40,8.8,182,,,95,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,gti hatchback 3-doors,1.8 mt,hatchback,,5,3820,1610,1412,2400,1392,1347,832,,117,,,,,,,,,,,,154,injector,,inline,4,,gasoline,2,,81,86,,,3500,,,1781,110,5800,front wheel drive,,5,10.3,manual,,,,40,8.2,188,,,95,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,gti hatchback 5-doors,1.6 mt,hatchback,,5,3820,1610,1412,2400,1392,1347,832,,117,,,,,,,,,,,,140,injector,,inline,4,,gasoline,2,,79,80,,,5000,,,1588,110,6100,front wheel drive,,5,10.3,manual,8.8,,,40,8.8,182,,,95,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,gti hatchback 5-doors,1.8 mt,hatchback,,5,3820,1610,1412,2400,1392,1347,832,,117,,,,,,,,,,,,154,injector,,inline,4,,gasoline,2,,81,86,,,3500,,,1781,110,5800,front wheel drive,,5,10.3,manual,,,,40,8.2,188,,,95,,"semi-dependent, torsion beam",drum,disc,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,hatchback 3-doors,1.1 mt,hatchback,,5,3820,1610,1395,2400,1392,1347,790,,125,,,,,,,,370,,,370,78,carburetor,,inline,4,,gasoline,2,,69,72,,,3000,,,1093,50,6000,front wheel drive,,4,10.3,manual,8.5,,,40,15.8,140,,,92,,"semi-dependent, torsion beam",disc,drum,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,hatchback 3-doors,1.3 mt,hatchback,,5,3820,1610,1395,2400,1392,1347,790,,125,,,,,,,,370,,,370,93,carburetor,,inline,4,,gasoline,2,,75,72,,,3500,,,1272,60,5600,front wheel drive,,4,10.3,manual,8.5,,,40,14.6,150,,,92,,"semi-dependent, torsion beam",disc,drum,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,hatchback 3-doors,1.5 at,hatchback,,5,3820,1610,1395,2400,1392,1347,830,,125,,,,,,,,370,,,370,93,carburetor,,inline,4,,gasoline,2,,79,73,,,3500,,,1471,70,5600,front wheel drive,,3,10.3,automatic,9.4,360|560,,40,14.7,153,11,,92,7.2,"semi-dependent, torsion beam",disc,drum,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,hatchback 3-doors,1.5 mt,hatchback,,5,3820,1610,1395,2400,1392,1347,800,,125,,,,,,,,370,,,370,93,carburetor,,inline,4,,gasoline,2,,79,73,,,3500,,,1471,70,5600,front wheel drive,,4,10.3,manual,8.8,,,40,12.9,158,,,92,,"semi-dependent, torsion beam",disc,drum,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,hatchback 3-doors,1.6 d mt,hatchback,,5,3820,1610,1395,2400,1392,1347,920,,125,,,,,,,,370,,,370,100,multi-point fuel injection,,inline,4,,diesel,2,,76,86,,,2000,,,1588,54,4800,front wheel drive,,4,10.3,manual,6.7,,,40,16.8,143,,,diesel,,"semi-dependent, torsion beam",disc,drum,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
volkswagen golf,volkswagen,golf,1 generation,1974,1993,hatchback 3-doors,1.6 td mt,hatchback,,5,3820,1610,1395,2400,1392,1347,930,,125,,,,,,,,370,,,370,133,multi-point fuel injection,,inline,4,,diesel,2,turbo,76,86,,,2600,,,1588,70,4500,front wheel drive,,5,10.3,manual,5.9,,,40,13.5,155,,,diesel,,"semi-dependent, torsion beam",disc,drum,"independent, mcpherson struts",,,,,,,,,,7339526,4731293,702810,12773629
