make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,1.8 at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,1.9d cdti ecotec  mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,1.9d mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,2.0 mt 16v turbo ecotec  mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,2.2 at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,2.2i 16v direct ecotec  automatic transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,2.2i 16v direct ecotec  mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,2.8 at   v6 24v turbo ecotec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,3.0d at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,sedan,3.0d mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,1.8 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,1.9 cdti ecotec  diesel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,1.9d mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,1.9d mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,2.0 mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,2.2 at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,2.8 v6 24v turbo ecotec   mt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,3.0 v6 cdti 24v ecotec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall vectra,vauxhall,vectra,c,2002,2009,wagon 5-doors,3.0 v6 cdti 24v ecotec  automatic transmission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827768,1158721,212628,6199117
vauxhall velox,vauxhall,velox,3 generation (pa),1957,1962,sedan,2.3 mt,,,5,4509,1740,1448,2667,,,,,,,,1372,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,3 generation (pa),1957,1962,sedan,2.7 mt,,,5,4509,1740,1448,2667,,,,,,,,1372,1372,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,3 generation (pa),1957,1962,wagon 5 doors,2.3 mt,,,5,4509,1740,1448,2667,,,,,,,,1372,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,5,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,3 generation (pa),1957,1962,wagon 5 doors,2.7 mt,,,5,4509,1740,1448,2667,,,,,,,,1372,1372,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,5,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,4 generation (pb),1962,1965,sedan,2.7 mt,,,5,4616,1797,1429,2718,,,,,,,,1429,1391,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,4 generation (pb),1962,1965,sedan,3.3 mt,,,5,4616,1797,1429,2718,,,,,,,,1429,1391,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,eip (2 generation),1951,1957,sedan,2.3 mt,,,5,4382,1702,1613,2616,,,,,,,,1384,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,eip (2 generation),1951,1957,sedan,2.3 mt,,,5,4382,1702,1613,2616,,,,,,,,1384,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,eip (2 generation),1951,1957,sedan,2.3 mt,,,5,4382,1702,1613,2616,,,,,,,,1384,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,4342,215,45,4602
vauxhall velox,vauxhall,velox,lip (1 generation),1948,1951,sedan,2.3 mt,,,5,4181,1574,1651,2483,,,,,,,,1270,1270,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great britain,4,,,,,,4342,215,45,4602
vauxhall ventora,vauxhall,ventora,1 generation,1967,1976,sedan,3.3 mt,,,5,4490,1702,1340,2590,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,great britain,4,,,,,,1071,76,5,1152
vauxhall viceroy,vauxhall,viceroy,1 generation,1978,1982,sedan,2.5 at,,,5,4732,1722,1415,2668,,,,,,,,1440,1450,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,1471,218,39,1728
vauxhall viceroy,vauxhall,viceroy,1 generation,1978,1982,sedan,2.5 at,,,5,4732,1722,1415,2668,,,,,,,,1440,1450,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,1471,218,39,1728
vauxhall viceroy,vauxhall,viceroy,1 generation,1978,1982,sedan,2.5 mt,,,5,4732,1722,1415,2668,,,,,,,,1440,1450,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,1471,218,39,1728
vauxhall viceroy,vauxhall,viceroy,1 generation,1978,1982,sedan,2.5 mt,,,5,4732,1722,1415,2668,,,,,,,,1440,1450,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,4,,,,,,1471,218,39,1728
vauxhall victor,vauxhall,victor,fd,1967,1972,sedan,1.6 at,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
vauxhall victor,vauxhall,victor,fd,1967,1972,sedan,1.6 mt,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
vauxhall victor,vauxhall,victor,fd,1967,1972,sedan,2.0 at,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
vauxhall victor,vauxhall,victor,fd,1967,1972,sedan,2.0 at,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
vauxhall victor,vauxhall,victor,fd,1967,1972,sedan,2.0 mt,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
vauxhall victor,vauxhall,victor,fd,1967,1972,sedan,2.0 mt,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
vauxhall victor,vauxhall,victor,fd,1967,1972,wagon 5-doors,3.0 at,,,5,4489,1702,1334,2591,,,,,,,,1372,1384,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,great britain,5,,,,,,17243,1142,156,18541
