make_model,make,model,generation,year_from,year_to,series,trim,body_type,load_height_mm,number_of_seats,length_mm,width_mm,height_mm,wheelbase_mm,front_track_mm,rear_track_mm,curb_weight_kg,wheel_size_r14,ground_clearance_mm,trailer_load_with_brakes_kg,payload_kg,back_track_width_mm,front_track_width_mm,clearance_mm,full_weight_kg,front_rear_axle_load_kg,max_trunk_capacity_l,cargo_compartment_length_width_height_mm,cargo_volume_m3,minimum_trunk_capacity_l,maximum_torque_n_m,injection_type,overhead_camshaft,cylinder_layout,number_of_cylinders,compression_ratio,engine_type,valves_per_cylinder,boost_type,cylinder_bore_mm,stroke_cycle_mm,engine_placement,cylinder_bore_and_stroke_cycle_mm,turnover_of_maximum_torque_rpm,max_power_kw,presence_of_intercooler,capacity_cm3,engine_hp,engine_hp_rpm,drive_wheels,bore_stroke_ratio,number_of_gears,turning_circle_m,transmission,mixed_fuel_consumption_per_100_km_l,range_km,emission_standards,fuel_tank_capacity_l,acceleration_0_100_km/h_s,max_speed_km_per_h,city_fuel_per_100km_l,CO2_emissions_g/km,fuel_grade,highway_fuel_per_100km_l,back_suspension,rear_brakes,front_brakes,front_suspension,steering_type,car_class,country_of_origin,number_of_doors,safety_assessment,rating_name,battery_capacity_KW_per_h,electric_range_km,charging_time_h,male,female,unknown,total
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.0 xdi e-tronic 4wd,crossover,,5,4660,1880,1755,2740,1570,1570,1905,,199,4830,625,,,,2530,1205/1300,625,,,625,310,common rail,,inline,4,,diesel,4,turbo,86,85,,,2750,,present,1998,141,4000,four wheel drive (4wd),,6,11.2,automatic,8.4,"710|1,060",euro iii,75,16.2,166,10.6,,diesel,7.1,"dependent, spring, stabilizer bar",disc,ventilated disc,"independent, multi wishbone, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.0 xdi mt,crossover,,5,4660,1880,1755,2740,1570,1570,1878,,199,,652,,,,2530,1205/1300,625,,,625,310,direct injection,,inline,4,,diesel,4,turbo,86,85,,,2750,,present,1998,141,4000,rear wheel drive,,5,11.2,manual,7.4,"770|1,230",euro iii,75,,167,9.7,,diesel,6.1,"dependent, spring, stabilizer bar",disc,ventilated disc,"independent, multi wishbone, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.0 xdi mt 4wd,crossover,,5,4660,1880,1755,2740,1570,1570,1953,,199,4830,577,,,,2530,1205/1325,625,,,625,310,common rail,,inline,4,,diesel,4,turbo,86,85,,,2750,,present,1998,141,4000,four wheel drive (4wd),,5,11.2,manual,,,euro iii,75,,,,,diesel,,"dependent, dampers, spring, stabilizer bar",disc,ventilated disc,"independent, multi wishbone, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.0 xdi t-tronic,crossover,,5,4660,1880,1755,2740,1570,1570,1980,,199,4830,550,,,,2530,,625,,,625,310,common rail,,inline,4,,diesel,4,turbo,86,85,,,2750,,present,1998,141,4000,rear wheel drive,,5,11.2,automatic,7.5,"640|1,210",,75,,167,11.7,,diesel,6.2,"dependent, spring, stabilizer bar",disc,ventilated disc,"independent, lever, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.0 xdi t-tronic 4wd,crossover,,5,4660,1880,1755,2740,1570,1570,1980,,199,4830,550,,,,2530,1230/1300,625,,,625,310,common rail,,inline,4,,diesel,4,turbo,86,85,,,2750,,present,1998,141,4000,four wheel drive (4wd),,5,11.2,automatic,8.4,"710|1,060",euro iii,75,16.2,166,10.6,,diesel,7.1,"dependent, dampers, spring, stabilizer bar",disc,ventilated disc,"independent, lever, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.3 e-tronic,crossover,,5,4660,1880,1755,2740,1570,1570,2010,,199,4830,520,,,,2530,,625,,,625,214,multi-point fuel injection,,inline,4,,gasoline,4,,90,88,,,4000,,,2295,150,5500,rear wheel drive,,6,11.2,automatic,11.6,490|800,,75,,170,15.4,,95,9.4,"dependent, spring, stabilizer bar",disc,ventilated disc,"independent, lever, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.3 e-tronic 4wd,crossover,,5,4660,1880,1755,2740,1570,1570,2010,,199,4830,520,,,,2530,1202/1328,625,,,625,214,multi-point fuel injection,,inline,4,,gasoline,4,,90,88,,,4000,,present,2295,150,5500,four wheel drive (4wd),,6,11.2,automatic,11.6,490|800,euro iii,75,,170,15.4,,95,9.4,"dependent, dampers, spring, stabilizer bar",disc,ventilated disc,"independent, multi wishbone, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.3 mt,crossover,,5,4660,1880,1755,2740,1570,1570,1872,,199,4630,658,,,,2530,1179/1328,625,,,625,214,multi-point fuel injection,,inline,4,,gasoline,4,,90,88,,,4000,,,2295,150,5500,rear wheel drive,,5,11.2,manual,10.6,510|910,euro iii,75,,168,14.7,,95,8.2,"dependent, spring, stabilizer bar",disc,ventilated disc,"independent, lever, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong kyron,ssangyong,kyron,1 generation [redesign],2007,2015,suv,2.3 mt 4wd,crossover,,5,4660,1880,1755,2740,1570,1570,1987,,199,4630,543,,,,2530,1179/1351,625,,,625,214,multi-point fuel injection,,inline,4,,gasoline,4,,90,88,,,4000,,present,2295,150,5500,four wheel drive (4wd),,5,11.2,manual,10.7,510|880,euro iii,75,,167,14.6,,95,8.5,"dependent, dampers, spring, stabilizer bar",disc,ventilated disc,"independent, multi wishbone, dampers, spring, stabilizer bar",,,,,,,,,,3938,1651,273,5862
ssangyong musso,ssangyong,musso,1 generation,1993,1998,suv,601 d mt,crossover,,5,4640,1905,1735,2630,1510,1520,1795,,195,,,,,,2520,,1910,,,780,144,direct injection,,inline,4,,diesel,2,,,,,,2300,,,2299,77,3800,four wheel drive (4wd),,5,12.5,manual,,"660|1,010",,80,21.3,143,12.1,,diesel,7.9,"drive axle, trailing arms, helical springs, stabilizer bar",disc,ventilated disc,"independent, torsion, double wishbone, stabilizer bar",,,,,,,,,,29229,7184,1397,37810
